village_id,provider,state,district,block,village,lgd_code,latitude,longitude,coordinate_source,tower_count,nearest_tower_km,strongest_signal_dbm,village_ookla_download_mbps,village_ookla_upload_mbps,village_ookla_tests,village_ookla_distance_km,provider_ookla_download_mbps,provider_ookla_upload_mbps,provider_ookla_tests,coverage_score,assessment_note
39,Vodafone Idea,Odisha,Koraput,Koraput,Thatguda,428989,18.75869850014755,82.7124397784532,lgd_master,,,,162.299,6.292,31.0,2.5544929591172103,,,,Moderate,village Ookla 162.3 Mbps; nearest Ookla tile 2.55 km
64,Airtel,Odisha,Koraput,Koraput,Thatpadar,428916,18.90490221441051,82.7226695362245,lgd_master,1.0,9.696746356185034,,1.184,0.547,1.0,1.4411354332622763,,,,Weak,nearest tower 9.70 km; 1 tower(s) within radius; village Ookla 1.2 Mbps; nearest Ookla tile 1.44 km
64,BSNL,Odisha,Koraput,Koraput,Thatpadar,428916,18.90490221441051,82.7226695362245,lgd_master,4.0,7.559491202062593,,1.184,0.547,1.0,1.4411354332622763,,,,Weak,nearest tower 7.56 km; 4 tower(s) within radius; village Ookla 1.2 Mbps; nearest Ookla tile 1.44 km
64,Jio,Odisha,Koraput,Koraput,Thatpadar,428916,18.90490221441051,82.7226695362245,lgd_master,,,,1.184,0.547,1.0,1.4411354332622763,,,,Unknown,village Ookla 1.2 Mbps; nearest Ookla tile 1.44 km
64,Vodafone Idea,Odisha,Koraput,Koraput,Thatpadar,428916,18.90490221441051,82.7226695362245,lgd_master,,,,1.184,0.547,1.0,1.4411354332622763,,,,Unknown,village Ookla 1.2 Mbps; nearest Ookla tile 1.44 km
10,Airtel,Odisha,Koraput,Koraput,Tiadiput,428992,18.73318688472989,82.74910408899477,lgd_master,66.0,2.9694827619255917,,277.166,16.819,6.0,4.810056319353481,,,,Moderate,nearest tower 2.97 km; 66 tower(s) within radius; village Ookla 277.2 Mbps; nearest Ookla tile 4.81 km
10,BSNL,Odisha,Koraput,Koraput,Tiadiput,428992,18.73318688472989,82.74910408899477,lgd_master,82.0,1.3744505465820351,,277.166,16.819,6.0,4.810056319353481,,,,Strong,nearest tower 1.37 km; 82 tower(s) within radius; village Ookla 277.2 Mbps; nearest Ookla tile 4.81 km
10,Jio,Odisha,Koraput,Koraput,Tiadiput,428992,18.73318688472989,82.74910408899477,lgd_master,10.0,5.269973630138073,,277.166,16.819,6.0,4.810056319353481,,,,Weak,nearest tower 5.27 km; 10 tower(s) within radius; village Ookla 277.2 Mbps; nearest Ookla tile 4.81 km
10,Vodafone Idea,Odisha,Koraput,Koraput,Tiadiput,428992,18.73318688472989,82.74910408899477,lgd_master,4.0,8.538889385215711,,277.166,16.819,6.0,4.810056319353481,,,,Weak,nearest tower 8.54 km; 4 tower(s) within radius; village Ookla 277.2 Mbps; nearest Ookla tile 4.81 km
75,Airtel,Odisha,Koraput,Koraput,Tola,428952,18.84584566250303,82.80789697150878,lgd_master,9.0,8.866645504110831,,20.181,10.632,2.0,4.318915539984473,,,,Weak,nearest tower 8.87 km; 9 tower(s) within radius; village Ookla 20.2 Mbps; nearest Ookla tile 4.32 km
75,BSNL,Odisha,Koraput,Koraput,Tola,428952,18.84584566250303,82.80789697150878,lgd_master,24.0,0.6839979930719202,,20.181,10.632,2.0,4.318915539984473,,,,Strong,nearest tower 0.68 km; 24 tower(s) within radius; village Ookla 20.2 Mbps; nearest Ookla tile 4.32 km
75,Jio,Odisha,Koraput,Koraput,Tola,428952,18.84584566250303,82.80789697150878,lgd_master,,,,20.181,10.632,2.0,4.318915539984473,,,,Moderate,village Ookla 20.2 Mbps; nearest Ookla tile 4.32 km
75,Vodafone Idea,Odisha,Koraput,Koraput,Tola,428952,18.84584566250303,82.80789697150878,lgd_master,,,,20.181,10.632,2.0,4.318915539984473,,,,Moderate,village Ookla 20.2 Mbps; nearest Ookla tile 4.32 km
90,Airtel,Odisha,Koraput,Koraput,Umuri,428975,18.79747699972985,82.66886788444528,lgd_master,62.0,2.495877485702528,,21.693,8.18,3.0,0.23633486260617176,,,,Moderate,nearest tower 2.50 km; 62 tower(s) within radius; village Ookla 21.7 Mbps; nearest Ookla tile 0.24 km
90,BSNL,Odisha,Koraput,Koraput,Umuri,428975,18.79747699972985,82.66886788444528,lgd_master,42.0,3.3432280586427097,,21.693,8.18,3.0,0.23633486260617176,,,,Moderate,nearest tower 3.34 km; 42 tower(s) within radius; village Ookla 21.7 Mbps; nearest Ookla tile 0.24 km
90,Jio,Odisha,Koraput,Koraput,Umuri,428975,18.79747699972985,82.66886788444528,lgd_master,7.0,4.5520829064753565,,21.693,8.18,3.0,0.23633486260617176,,,,Moderate,nearest tower 4.55 km; 7 tower(s) within radius; village Ookla 21.7 Mbps; nearest Ookla tile 0.24 km
90,Vodafone Idea,Odisha,Koraput,Koraput,Umuri,428975,18.79747699972985,82.66886788444528,lgd_master,,,,21.693,8.18,3.0,0.23633486260617176,,,,Moderate,village Ookla 21.7 Mbps; nearest Ookla tile 0.24 km
